Unnamed: 0,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,ocean_proximity_Encoded,longitude_scal,latitude_scal,housing_median_age_scal,total_rooms_scal,total_bedrooms_scal,population_scal,households_scal,median_income_scal,median_house_value_scal
1975,-120.72,38.57,8.0,892.0,185.0,427.0,164.0,2.6833,118800.0,INLAND,1,-0.5736435495006598,1.3747063049485897,-1.6386529261482343,-0.7983211543689562,-0.8374268875081012,-0.880659983111941,-0.8774322603708729,-0.6254389210009018,-0.7629060445817244
1976,-120.59,38.53,15.0,432.0,87.0,208.0,73.0,3.6125,100000.0,INLAND,1,-0.5087580355181724,1.355982302542869,-1.0827222088740949,-1.0088266515696962,-1.0699989578767617,-1.0739212948270738,-1.1154715257174928,-0.1361918195349046,-0.9257713056362815
1977,-120.44,38.61,9.0,2598.0,548.0,796.0,297.0,3.5192,98000.0,INLAND,1,-0.43389013476914323,1.3934303073543104,-1.5592342522519287,-0.017620332141863752,0.024039046612549193,-0.5550279099480873,-0.5295287187104285,-0.1853166092107305,-0.9430973972378301
1978,-120.32,38.71,13.0,1115.0,255.0,86.0,32.0,3.5667,115600.0,INLAND,1,-0.37399581416991984,1.4402403133686135,-1.2415595566667061,-0.6962717502912061,-0.6713039801019152,-1.1815828474720336,-1.222719985928607,-0.16030666805744292,-0.7906277911442021
1979,-120.08,38.8,34.0,1988.0,511.0,36.0,15.0,4.625,162500.0,INLAND,1,-0.25420717297148016,1.4823693187814841,0.4262325951557123,-0.29676892625588863,-0.06376877587357771,-1.2257064346216073,-1.267188859674679,0.3969148208378056,-0.3843309430878867
1980,-120.88,38.58,8.0,3417.0,604.0,1703.0,623.0,4.0827,170700.0,INLAND,1,-0.6535026436329529,1.379387305550019,-1.6386529261482343,0.35717097700467126,0.156937372537498,0.2453739609451794,0.32322733077306687,0.11138027162879749,-0.31329396752153726
1981,-120.84,38.63,12.0,1313.0,231.0,731.0,232.0,5.7373,208300.0,INLAND,1,-0.6335378700998832,1.4027923085571723,-1.3209782305630118,-0.6056628623656702,-0.7282604054983218,-0.612388573242533,-0.6995567653865855,0.9825686638862655,0.012436554587577059
1982,-120.81,38.67,14.0,8396.0,1578.0,3952.0,1474.0,3.0565,118800.0,INLAND,1,-0.6185642899500773,1.421516310962893,-1.1621408827704005,2.635664173879638,2.468418969875001,2.230052910933004,2.549286834179369,-0.42893976229759756,-0.7629060445817244
1983,-120.76,38.65,17.0,2319.0,430.0,1126.0,372.0,3.5511,155900.0,INLAND,1,-0.5936083230337366,1.4121543097600309,-0.9238848610814836,-0.1452964924005735,-0.2559967115864501,-0.26381223476090093,-0.33334251100717033,-0.16852045925725953,-0.4415070453729972
1984,-120.85,38.69,18.0,5928.0,1097.0,2697.0,1096.0,3.4872,141400.0,INLAND,1,-0.6385290634831471,1.4308783121657516,-0.844466187185178,1.5062564193330588,1.326917277555351,1.1225508734787044,1.5605083473549481,-0.2021654116718927,-0.5671212094842247
1985,-120.79,38.7,13.0,5036.0,1034.0,2243.0,923.0,2.3319,138500.0,INLAND,1,-0.6085819031835424,1.4355593127671842,-1.2415595566667061,1.0980588030220586,1.1774066608897835,0.7219087021605752,1.1079721615860993,-0.8104598330275391,-0.5922440423064703
1986,-119.81,36.73,51.0,956.0,196.0,662.0,180.0,2.101,56700.0,INLAND,1,-0.11944495162323461,0.5134021942854209,1.7763500513929082,-0.7690334330192881,-0.8113218592014149,-0.6732791235089448,-0.8355792027275112,-0.9320344732863627,-1.3008811888098095
1987,-119.81,36.73,47.0,1314.0,416.0,1155.0,326.0,1.372,49600.0,INLAND,1,-0.11944495162323461,0.5134021942854209,1.4586753558076857,-0.6052052417195817,-0.2892212930676873,-0.2382205542141482,-0.45367005173183533,-1.315871254354714,-1.362388813995307
1988,-119.81,36.74,36.0,607.0,155.0,483.0,146.0,1.5625,47500.0,INLAND,1,-0.11944495162323461,0.5180831948868536,0.5850699429483236,-0.9287430385041974,-0.9086224192536095,-0.8312415655044185,-0.9245169502196549,-1.2155682272031076,-1.3805812101769332
1989,-119.79,36.73,52.0,112.0,28.0,193.0,40.0,1.975,47500.0,INLAND,1,-0.10946256485669975,0.5134021942854209,1.8557687252892139,-1.1552652583180372,-1.2100168369762614,-1.087158370971946,-1.2017934571069264,-0.9983766329771887,-1.3805812101769332
1990,-119.8,36.73,45.0,925.0,231.0,797.0,228.0,1.7011,44800.0,INLAND,1,-0.11445375823996363,0.5134021942854209,1.2998380080150744,-0.7832196730480335,-0.7282604054983218,-0.5541454382050958,-0.710020029797426,-1.1425918515431988,-1.403971433839024
1991,-119.8,36.72,43.0,1286.0,360.0,972.0,345.0,0.9513,50400.0,INLAND,1,-0.11445375823996363,0.5087211936839916,1.1410006602224632,-0.6180186198100615,-0.4221196189926361,-0.39971288318158793,-0.4039695457803433,-1.5373803542113058,-1.3554583773546875
1992,-119.81,36.72,46.0,1414.0,268.0,902.0,243.0,1.5833,56700.0,INLAND,1,-0.11944495162323461,0.5087211936839916,1.37925668191138,-0.5594431771107251,-0.6404525830121949,-0.4614859051909911,-0.6707827882567743,-1.2046165056033524,-1.3008811888098095
1993,-119.81,36.73,50.0,772.0,194.0,606.0,167.0,2.2206,59200.0,INLAND,1,-0.11944495162323461,0.5134021942854209,1.6969313774966026,-0.8532356318995841,-0.8160682279844487,-0.7226975411164673,-0.8695848120627425,-0.8690620740877688,-1.2792235743078737
1994,-119.77,36.73,44.0,1960.0,393.0,1286.0,381.0,2.1518,53000.0,INLAND,1,-0.09948017809015779,0.5134021942854209,1.2204193341187688,-0.30958230434636846,-0.343804534072577,-0.12261675588226516,-0.3098001660827794,-0.9052869993792676,-1.3329344582726745
1995,-119.77,36.72,43.0,1763.0,389.0,1623.0,390.0,1.4427,47700.0,INLAND,1,-0.09948017809015779,0.5087211936839916,1.1410006602224632,-0.3997335716258158,-0.35329727163864477,0.1747762215058615,-0.2862578211583884,-1.2786459314170835,-1.3788486010167784
1996,-119.78,36.73,52.0,1377.0,319.0,1280.0,259.0,1.2344,43300.0,INLAND,1,-0.10447137147342876,0.5134021942854209,1.8557687252892139,-0.5763751410160021,-0.5194201790448308,-0.127911586340214,-0.6289297306134126,-1.3883211049377113,-1.4169660025401853
1997,-119.77,36.73,45.0,1081.0,241.0,821.0,230.0,1.7829,52600.0,INLAND,1,-0.09948017809015779,0.5134021942854209,1.2998380080150744,-0.7118308522582174,-0.7045285615831524,-0.5329661163733005,-0.7047883975920057,-1.0995221002518532,-1.3363996765929842
1998,-119.77,36.75,39.0,1287.0,332.0,1386.0,306.0,1.5227,46900.0,INLAND,1,-0.09948017809015779,0.5227641954882829,0.8233259646372405,-0.6175609991639729,-0.48856878195511055,-0.03436958158311778,-0.5059863737860375,-1.2365239252641782,-1.3857790376573977
1999,-119.77,36.74,20.0,1855.0,519.0,1091.0,443.0,1.5547,93900.0,INLAND,1,-0.09948017809015779,0.5180831948868536,-0.6856288393925667,-0.3576324721856678,-0.044783300741442156,-0.2946987457656025,-0.14761956771475265,-1.219675122803016,-0.9786158850210048
2000,-119.78,36.74,15.0,1461.0,415.0,924.0,356.0,2.5045,90300.0,INLAND,1,-0.10447137147342876,0.5180831948868536,-1.0827222088740949,-0.5379350067445625,-0.29159447745920425,-0.44207152684517864,-0.37519556865053205,-0.7195816047526454,-1.0098028499037923
2001,-119.78,36.75,35.0,2114.0,506.0,2050.0,474.0,1.2375,50000.0,INLAND,1,-0.10447137147342876,0.5227641954882829,0.505651269052018,-0.2391087248487294,-0.07563469783116242,0.5515916557632208,-0.06652926853073929,-1.3866888771992865,-1.3589235956749974
2002,-119.78,36.75,31.0,1404.0,379.0,1515.0,387.0,1.2813,56400.0,INLAND,1,-0.10447137147342876,0.5227641954882829,0.18797657346679542,-0.5640193835716107,-0.3770291155538142,0.07946927326278233,-0.2941052694665187,-1.3636270788305707,-1.3034801025500418
2003,-119.79,36.74,35.0,853.0,296.0,1228.0,289.0,1.0513,39600.0,INLAND,1,-0.10946256485669975,0.5180831948868536,0.505651269052018,-0.8161683595664103,-0.5740034200497205,-0.17380011697577064,-0.5504552475321093,-1.4847278465201739,-1.4490192720030504
2004,-119.79,36.74,52.0,173.0,87.0,401.0,84.0,2.1094,75000.0,INLAND,1,-0.10946256485669975,0.5180831948868536,1.8557687252892139,-1.1273503989066347,-1.0699989578767617,-0.9036042484297194,-1.0866975485876815,-0.9276116626403076,-1.1423474506556395
2005,-119.8,36.74,25.0,1717.0,542.0,1343.0,471.0,0.799,51800.0,INLAND,1,-0.11445375823996363,0.5180831948868536,-0.28853546991103846,-0.4207841213458898,0.009799940263447536,-0.07231586653175115,-0.07437671683886962,-1.6175701234248996,-1.3433301132336035
2006,-119.8,36.75,41.0,1659.0,466.0,1391.0,447.0,1.3527,61200.0,INLAND,1,-0.11445375823996363,0.5227641954882829,0.9821633124298519,-0.4473261188190266,-0.17056207349184016,-0.029957222868160407,-0.1371563033039122,-1.3260331883391023,-1.261897482706325
2007,-119.79,36.75,33.0,3161.0,934.0,3530.0,846.0,1.123,46700.0,INLAND,1,-0.10946256485669975,0.5227641954882829,0.3468139212594067,0.24002009160599855,0.9400882217380893,1.857649835390602,0.906554321677421,-1.446975998505632,-1.3875116468175526
2008,-119.82,36.74,52.0,610.0,128.0,406.0,122.0,1.8967,43800.0,INLAND,1,-0.1244361450064985,0.5180831948868536,1.8557687252892139,-0.9273701765659317,-0.972698397824567,-0.899191889714762,-0.9872965366846974,-1.039603546499345,-1.412634479639798
2009,-119.82,36.72,25.0,2581.0,528.0,1642.0,509.0,1.6435,52600.0,INLAND,1,-0.1244361450064985,0.5087211936839916,-0.28853546991103846,-0.025399883125369362,-0.02342464121778967,0.1915431846226995,0.0250242950641145,-1.172919695973291,-1.3363996765929842
2010,-119.82,36.72,17.0,1276.0,242.0,927.0,238.0,2.6176,54100.0,INLAND,1,-0.1244361450064985,0.5087211936839916,-0.9238848610814836,-0.6225948262709471,-0.7021553771916355,-0.4394241116162042,-0.6838618687703248,-0.6600316185539755,-1.3234051078918228
2011,-119.83,36.73,21.0,1702.0,358.0,1347.0,316.0,2.4137,62100.0,INLAND,1,-0.12942733838976947,0.5134021942854209,-0.606210165496261,-0.4276484310372183,-0.42686598777567003,-0.06878597955978526,-0.4798282127589364,-0.7673900817361933,-1.2541007414856282
2012,-119.83,36.72,28.0,60.0,10.0,46.0,13.0,4.35,67500.0,INLAND,1,-0.12942733838976947,0.5087211936839916,-0.05027944822212153,-1.1790615319146427,-1.2527341560235663,-1.2168817171916926,-1.2724204918800992,0.25212042468719276,-1.207320294161447
2013,-119.83,36.71,43.0,355.0,81.0,233.0,75.0,2.4167,73900.0,INLAND,1,-0.12942733838976947,0.5040401930825623,1.1410006602224632,-1.044063441318516,-1.0842380642258633,-1.051859501252287,-1.1102398935120725,-0.7658105065054593,-1.1518768010364913
2014,-119.79,36.72,19.0,1719.0,391.0,1369.0,368.0,1.25,53000.0,INLAND,1,-0.10946256485669975,0.5087211936839916,-0.7650475132888723,-0.4198688800537127,-0.3485509028556109,-0.049371601213972834,-0.3438057754180108,-1.3801073137378947,-1.3329344582726745
2015,-119.8,36.71,29.0,1541.0,291.0,1007.0,313.0,2.0043,53500.0,INLAND,1,-0.11445375823996363,0.5040401930825623,0.029139225674184116,-0.5013253550574773,-0.5858693420073052,-0.36882637217688635,-0.4876756610670667,-0.982949448223687,-1.3286029353722872
2016,-119.81,36.71,25.0,1026.0,221.0,789.0,183.0,1.5625,52800.0,INLAND,1,-0.11944495162323461,0.5040401930825623,-0.28853546991103846,-0.7369999877930885,-0.7519922494134913,-0.5612052121490276,-0.8277317544193808,-1.2155682272031076,-1.3346670674328294
2017,-119.8,36.72,19.0,1334.0,336.0,1171.0,319.0,1.0481,48500.0,INLAND,1,-0.11445375823996363,0.5087211936839916,-0.7650475132888723,-0.5960528287978103,-0.4790760443890428,-0.22410100632628463,-0.4719807644508061,-1.48641272676629,-1.3719181643761589
2018,-119.8,36.72,15.0,1908.0,417.0,1383.0,375.0,1.0472,57800.0,INLAND,1,-0.11445375823996363,0.5087211936839916,-1.0827222088740949,-0.3333785779429738,-0.2868481086761704,-0.037016996812092196,-0.32549506269904,-1.48688659933551,-1.2913518384289577
2019,-119.79,36.7,23.0,1731.0,363.0,1210.0,341.0,1.3922,49500.0,INLAND,1,-0.10946256485669975,0.499359192481133,-0.44737281770364973,-0.4143774323006499,-0.4150000658180853,-0.18968460834961715,-0.4144328101911837,-1.3052354478011055,-1.3632551185753845
2020,-119.8,36.7,28.0,1592.0,304.0,962.0,282.0,1.3304,51300.0,INLAND,1,-0.11445375823996363,0.499359192481133,-0.05027944822212153,-0.4779867021069605,-0.5550179449175849,-0.4085376006115026,-0.5687659602510801,-1.3377746975542248,-1.3476616361339908
2021,-119.81,36.7,52.0,314.0,57.0,178.0,66.0,1.2404,52500.0,INLAND,1,-0.11944495162323461,0.499359192481133,1.8557687252892139,-1.062825887808147,-1.1411944896222699,-1.100395447116818,-1.1337822384364635,-1.3851619544762435,-1.3372659811730616
2022,-119.78,36.72,22.0,354.0,121.0,530.0,115.0,2.1458,34400.0,INLAND,1,-0.10447137147342876,0.5087211936839916,-0.5267914915999554,-1.0445210619646044,-0.9893106885651856,-0.7897653935838193,-1.005607249403668,-0.9084461498407356,-1.4940671101670768
2023,-119.79,36.72,41.0,1562.0,322.0,927.0,277.0,1.3047,44100.0,INLAND,1,-0.10946256485669975,0.5087211936839916,0.9821633124298519,-0.49171532148961744,-0.51230062587028,-0.4394241116162042,-0.5818450407646306,-1.3513063920308457,-1.4100355658995658
2024,-119.78,36.71,35.0,1987.0,394.0,1233.0,383.0,1.3587,45300.0,INLAND,1,-0.10447137147342876,0.5040401930825623,0.505651269052018,-0.2972265469019772,-0.34143134968106004,-0.16938775826081326,-0.30456853387735916,-1.3228740378776345,-1.3996399109386366
2025,-119.74,36.71,17.0,5872.0,1250.0,5034.0,1224.0,2.1905,61800.0,INLAND,1,-0.08450659794035194,0.5040401930825623,-0.9238848610814836,1.4806296631520992,1.6900144894574434,3.1848873368497785,1.895332808501842,-0.8849104789027996,-1.2566996552258605
2026,-119.76,36.71,29.0,1745.0,441.0,1530.0,391.0,1.5611,44400.0,INLAND,1,-0.0944889847068939,0.5040401930825623,0.029139225674184116,-0.40797074325541,-0.22989168327976373,0.09270634940765445,-0.28364200505567827,-1.2163053623107838,-1.4074366521593336
2027,-119.76,36.72,24.0,1240.0,265.0,1035.0,232.0,2.875,60600.0,INLAND,1,-0.0944889847068939,0.5087211936839916,-0.3679541438073441,-0.6390691695301355,-0.6475721361867457,-0.3441171633731251,-0.6995567653865855,-0.524504063757002,-1.2670953101867897
2029,-119.74,36.73,34.0,1254.0,272.0,1056.0,279.0,2.3269,50800.0,INLAND,1,-0.08450659794035194,0.5134021942854209,0.4262325951557123,-0.6326624804848956,-0.6309598454461272,-0.3255852567703041,-0.5766134085592104,-0.8130924584120957,-1.351993159034378
2030,-119.74,36.72,25.0,3972.0,842.0,2863.0,729.0,2.1304,58500.0,INLAND,1,-0.08450659794035194,0.5087211936839916,-0.28853546991103846,0.611150435583825,0.7217552577185306,1.269041182815289,0.6005038376603383,-0.91655463602517,-1.2852877063684156
2031,-119.75,36.72,22.0,3247.0,859.0,4179.0,881.0,1.3343,60800.0,INLAND,1,-0.08949779132362291,0.5087211936839916,-0.5267914915999554,0.27937546716961514,0.7620993923743186,2.4303739965920683,0.9981078852722748,-1.3357212497542708,-1.2653627010266348
2032,-119.76,36.73,46.0,1347.0,282.0,854.0,267.0,1.8723,52600.0,INLAND,1,-0.0944889847068939,0.5134021942854209,1.37925668191138,-0.590103760398659,-0.6072280015309577,-0.5038445488545819,-0.6080032017917317,-1.0524507583759812,-1.3363996765929842
2033,-119.76,36.73,39.0,1553.0,363.0,1449.0,341.0,1.4419,45500.0,INLAND,1,-0.0944889847068939,0.5134021942854209,0.8233259646372405,-0.4958339073044145,-0.4150000658180853,0.02122613822534507,-0.4144328101911837,-1.2790671514786127,-1.3979073017784818
2034,-119.75,36.73,39.0,2290.0,539.0,1685.0,536.0,1.6325,52100.0,INLAND,1,-0.08949779132362291,0.5134021942854209,0.8233259646372405,-0.15856749113714189,0.0026803870888967058,0.22948946957133287,0.09565132983728743,-1.1787114718193152,-1.3407311994933713
2035,-119.74,36.73,42.0,1236.0,272.0,946.0,261.0,2.0536,50000.0,INLAND,1,-0.08450659794035194,0.5134021942854209,1.0615819863261575,-0.6408996521144897,-0.6309598454461272,-0.42265714849936625,-0.6236980984079924,-0.9569917619319592,-1.3589235956749974
2036,-119.69,36.75,6.0,1926.0,303.0,965.0,316.0,4.7463,93100.0,INLAND,1,-0.059550631024011216,0.5227641954882829,-1.7974902739408456,-0.3251414063133797,-0.557391129309102,-0.40589018538252825,-0.4798282127589364,0.4607823126671484,-0.9855463216616243
2037,-119.67,36.74,19.0,2788.0,614.0,1365.0,525.0,2.7813,120300.0,INLAND,1,-0.04956824425747635,0.5180831948868536,-0.7650475132888723,0.06932759061496366,0.18066921645266745,-0.052901488185938726,0.06687735270747623,-0.5738394634635926,-0.7499114758805628
2038,-119.69,36.74,17.0,2438.0,598.0,1563.0,538.0,1.5449,62500.0,INLAND,1,-0.059550631024011216,0.5180831948868536,-0.9238848610814836,-0.0908396355160342,0.14269826618839634,0.12182791692637307,0.10088296204270764,-1.2248350685567468,-1.2506355231653183
2039,-119.69,36.75,13.0,2343.0,409.0,1347.0,405.0,4.0027,93100.0,INLAND,1,-0.059550631024011216,0.5227641954882829,-1.2415595566667061,-0.1343135968944479,-0.30583358380830594,-0.06878597955978526,-0.24702057961773677,0.06925826547589196,-0.9855463216616243
2040,-119.67,36.73,27.0,2845.0,417.0,1219.0,460.0,4.9196,117900.0,INLAND,1,-0.04956824425747635,0.5134021942854209,-0.12969812211842718,0.09541196744201189,-0.2868481086761704,-0.1817423626626939,-0.1031506939686808,0.55202910849588,-0.7707027858024212
2041,-119.69,36.73,30.0,2437.0,349.0,1005.0,380.0,7.2211,171700.0,INLAND,1,-0.059550631024011216,0.5134021942854209,0.10855789957048975,-0.09129725616212277,-0.4482246472993225,-0.3705913156628693,-0.3124159821854895,1.7638265730072797,-0.30463092172076295
2042,-119.69,36.74,23.0,2097.0,385.0,911.0,405.0,3.5128,121600.0,INLAND,1,-0.059550631024011216,0.5180831948868536,-0.44737281770364973,-0.246888275832235,-0.36279000920471255,-0.45354365950406783,-0.24702057961773677,-0.18868636970296304,-0.7386495163395562
2043,-119.69,36.71,25.0,556.0,79.0,249.0,71.0,4.4583,108300.0,INLAND,1,-0.059550631024011216,0.5040401930825623,-0.28853546991103846,-0.9520816914547142,-1.0889844330088971,-1.0377399533644234,-1.120703157922913,0.309143090516689,-0.8538680254898546
2044,-119.67,36.72,31.0,843.0,140.0,453.0,149.0,2.6875,153800.0,INLAND,1,-0.04956824425747635,0.5087211936839916,0.18797657346679542,-0.820744566027296,-0.9442201851263636,-0.8577157177941628,-0.9166695019115245,-0.6232275156778743,-0.4596994415546232
2045,-119.73,36.73,7.0,2461.0,647.0,1587.0,551.0,1.4007,225000.0,INLAND,1,-0.07951540455708805,0.5134021942854209,-1.71807160004454,-0.0803143606559972,0.2589843013727266,0.14300723875816845,0.13488857137793905,-1.300759984647359,0.15710941946050816
2046,-119.72,36.73,9.0,1914.0,491.0,1116.0,424.0,1.4646,65900.0,INLAND,1,-0.07452421117381706,0.5134021942854209,-1.5592342522519287,-0.33063285406644244,-0.11123246370391657,-0.2726369521908157,-0.1973200736662447,-1.2671150322327258,-1.2211811674426858
2047,-119.72,36.72,15.0,1713.0,246.0,766.0,232.0,6.8162,127200.0,INLAND,1,-0.07452421117381706,0.5087211936839916,-1.0827222088740949,-0.4226146039302441,-0.6926626396255676,-0.5815020622378315,-0.6995567653865855,1.550636569365887,-0.6901364598552201
2048,-119.73,36.72,26.0,2645.0,1005.0,1660.0,991.0,0.6991,89500.0,INLAND,1,-0.07951540455708805,0.5087211936839916,-0.20911679601473282,0.0038878382242988198,1.1085843135357922,0.20742767599654602,1.2858476565703867,-1.6701699786083402,-1.0167332865444119
2049,-119.73,36.73,9.0,1621.0,428.0,678.0,394.0,2.2437,54200.0,INLAND,1,-0.07951540455708805,0.5134021942854209,-1.5592342522519287,-0.4647157033703921,-0.260743080369484,-0.6591595756210812,-0.27579455674754794,-0.8568993448111174,-1.3225388033117453
2050,-119.71,36.73,19.0,3972.0,585.0,1586.0,560.0,5.2608,151400.0,INLAND,1,-0.06953301779054609,0.5134021942854209,-0.7650475132888723,0.611150435583825,0.1118468690986761,0.14212476701517698,0.15843091630233003,0.7316794647380218,-0.4804907514764816
2051,-119.72,36.71,7.0,2456.0,463.0,1350.0,424.0,3.0179,91600.0,INLAND,1,-0.07452421117381706,0.5040401930825623,-1.71807160004454,-0.08260246388644003,-0.17768162666639098,-0.06613856433081083,-0.1973200736662447,-0.44926363026637456,-0.9985408903627858
2052,-119.73,36.72,15.0,2246.0,456.0,1190.0,403.0,2.0294,70400.0,INLAND,1,-0.07951540455708805,0.5087211936839916,-1.0827222088740949,-0.17870279956503876,-0.19429391740700958,-0.20733404320944662,-0.252252211823157,-0.9697336687932131,-1.1821974613392012
2053,-119.73,36.68,32.0,755.0,205.0,681.0,207.0,1.7986,49300.0,INLAND,1,-0.07951540455708805,0.48999719127827096,0.26739524736310105,-0.8610151828830896,-0.7899631996777623,-0.6565121603921068,-0.7649521679543382,-1.0912556565443454,-1.3649877277355393
2054,-119.69,36.69,36.0,1432.0,269.0,836.0,237.0,2.1563,88300.0,INLAND,1,-0.059550631024011216,0.4946781918797003,0.5850699429483236,-0.551206005481131,-0.638079398620678,-0.5197290402284284,-0.686477684873035,-0.9029176365331668,-1.027128941505341
2055,-119.76,36.68,29.0,1243.0,312.0,836.0,277.0,1.8355,74200.0,INLAND,1,-0.0944889847068939,0.48999719127827096,0.029139225674184116,-0.6376963075918698,-0.5360324697854494,-0.5197290402284284,-0.5818450407646306,-1.0718268812063179,-1.1492778872962588
2056,-119.67,36.65,20.0,2512.0,449.0,1464.0,450.0,3.9211,92300.0,INLAND,1,-0.04956824425747635,0.47595418947397966,-0.6856288393925667,-0.05697570770548037,-0.2109062081476282,0.034463214370217175,-0.1293088549957819,0.026293819199928424,-0.9924767583022438
2057,-119.63,36.64,33.0,1036.0,181.0,620.0,174.0,3.4107,110400.0,INLAND,1,-0.029603470724399523,0.4712731888725504,0.3468139212594067,-0.7324237813322028,-0.846919625074169,-0.7103429367145867,-0.8512740993437719,-0.2424445800556087,-0.8356756293082286
2058,-119.65,36.62,6.0,1931.0,422.0,1344.0,414.0,1.6607,58000.0,INLAND,1,-0.039585857490941484,0.46191118766968836,-1.7974902739408456,-0.3228533030829368,-0.27498218671858565,-0.07143339478875968,-0.2234782346933458,-1.163863464650416,-1.289619229268803
2059,-119.68,36.63,39.0,1237.0,256.0,638.0,239.0,3.0139,65300.0,INLAND,1,-0.05455943764074733,0.46659218827112103,0.8233259646372405,-0.6404420314684012,-0.6689307957103983,-0.6944584453407402,-0.6812460526676147,-0.45136973057401986,-1.2263789949231503
2060,-119.74,36.65,19.0,2546.0,463.0,1257.0,418.0,2.9013,89500.0,INLAND,1,-0.08450659794035194,0.47595418947397966,-0.7650475132888723,-0.04141660573846915,-0.17768162666639098,-0.1482084364290179,-0.21301497028250535,-0.5106564542342343,-1.0167332865444119
2061,-119.68,36.62,31.0,834.0,229.0,616.0,211.0,1.6602,61200.0,INLAND,1,-0.05455943764074733,0.46191118766968836,0.18797657346679542,-0.824863151842093,-0.7330067742813557,-0.7138728236865526,-0.7544889035434977,-1.164126727188872,-1.261897482706325
2062,-119.73,36.62,35.0,2080.0,365.0,1026.0,333.0,3.5781,92800.0,INLAND,1,-0.07951540455708805,0.46191118766968836,0.505651269052018,-0.25466782681574057,-0.41025369703505143,-0.35205940906004835,-0.43535933901286455,-0.15430428218065384,-0.9881452354018566
2063,-119.73,36.59,31.0,1551.0,296.0,1058.0,287.0,3.3438,92600.0,INLAND,1,-0.07951540455708805,0.4478681858654004,0.18797657346679542,-0.49674914859659164,-0.5740034200497205,-0.32382031328432115,-0.5556868797375295,-0.2776691077009759,-0.9898778445620114
2064,-119.8,36.68,31.0,2214.0,432.0,1326.0,416.0,2.1691,66700.0,INLAND,1,-0.11445375823996363,0.48999719127827096,0.18797657346679542,-0.19334666023987285,-0.25125034280341624,-0.0873178861626062,-0.21824660248792557,-0.896178115548702,-1.2142507308020662
2065,-119.78,36.65,27.0,1226.0,240.0,706.0,211.0,2.77,68400.0,INLAND,1,-0.10447137147342876,0.47595418947397966,-0.12969812211842718,-0.6454758585753754,-0.7069017459746694,-0.6344503668173199,-0.7544889035434977,-0.5797891968326905,-1.19952355294075
2066,-119.82,36.64,30.0,1694.0,312.0,1008.0,321.0,2.2466,96000.0,INLAND,1,-0.1244361450064985,0.4712731888725504,0.10855789957048975,-0.43130939620592684,-0.5360324697854494,-0.36794390043389485,-0.4667491322453859,-0.8553724220880747,-0.9604234888393788
2067,-119.8,36.65,34.0,2263.0,423.0,1184.0,407.0,1.7692,74200.0,INLAND,1,-0.11445375823996363,0.47595418947397966,0.4262325951557123,-0.17092324858153313,-0.2726090023270687,-0.21262887366739547,-0.24178894741231655,-1.106735493805538,-1.1492778872962588
2068,-119.89,36.73,43.0,524.0,93.0,302.0,93.0,2.6146,81300.0,INLAND,1,-0.15937449868938117,0.5134021942854209,1.1410006602224632,-0.9667255521295482,-1.05575985152766,-0.9909689509858753,-1.0631552036632905,-0.6616111937847095,-1.0877702621107612
2069,-119.87,36.72,30.0,1584.0,316.0,984.0,300.0,2.0658,67900.0,INLAND,1,-0.14939211192284632,0.5087211936839916,0.10855789957048975,-0.481647667275669,-0.5265397322193817,-0.38912322226569024,-0.5216812704022982,-0.9505681559936411,-1.203855075841137
2070,-119.89,36.7,32.0,1485.0,269.0,867.0,271.0,2.5809,78300.0,INLAND,1,-0.15937449868938117,0.499359192481133,0.26739524736310105,-0.526952111238437,-0.638079398620678,-0.49237241619569266,-0.5975399373808913,-0.6793550888766208,-1.1137593995130841
2071,-119.85,36.74,35.0,1191.0,190.0,537.0,182.0,3.5375,96700.0,INLAND,1,-0.13940972515630434,0.5180831948868536,0.505651269052018,-0.6614925811884752,-0.8255609655505165,-0.783588091382879,-0.830347570522091,-0.17568120030325338,-0.9543593567788368
2072,-119.84,36.77,6.0,1853.0,473.0,1397.0,417.0,1.4817,72000.0,INLAND,1,-0.13441853177304047,0.5321261966911449,-1.7974902739408456,-0.3585477134778449,-0.15394978275122154,-0.024662392410211564,-0.21563078638521546,-1.2581114534175422,-1.1683365880579624
2073,-119.83,36.76,15.0,3291.0,772.0,1738.0,634.0,1.976,67300.0,INLAND,1,-0.12942733838976947,0.5274451960897122,-1.0827222088740949,0.29951077559751205,0.5556323503123445,0.27626047194988096,0.35200130790287804,-0.9978501079002775,-1.2090529033216018
2074,-119.82,36.75,41.0,1022.0,209.0,741.0,213.0,2.0781,48800.0,INLAND,1,-0.1244361450064985,0.5227641954882829,0.9821633124298519,-0.7388304703774428,-0.7804704621116946,-0.6035638558126184,-0.7492572713380776,-0.9440918975476318,-1.3693192506359266
2075,-119.84,36.75,34.0,1186.0,300.0,774.0,271.0,1.575,57100.0,INLAND,1,-0.13441853177304047,0.5227641954882829,0.4262325951557123,-0.663780684418918,-0.5645106824836528,-0.5744422882938998,-0.5975399373808913,-1.2089866637417161,-1.2974159704894996
2076,-119.83,36.75,33.0,662.0,183.0,607.0,181.0,1.3929,55600.0,INLAND,1,-0.12942733838976947,0.5227641954882829,0.3468139212594067,-0.9035739029693263,-0.842173256291135,-0.7218150693734758,-0.8329633866248011,-1.3048668802472674,-1.3104105391906613
